id,date,product,category,quantity,price,cost,sales,profit
112351,2021-03-17 00:00:00,Xerox 1966,Office Supplies,1,5.184,3.3048,5.184,1.8792
112352,2021-03-17 00:00:00,Xerox 1967,Office Supplies,3,15.552,10.108799999999999,46.656,36.547200000000004
112353,2021-03-17 00:00:00,Xerox 1926,Office Supplies,7,34.86,18.4758,244.01999999999998,225.5442
112354,2021-03-17 00:00:00,EcoTones Memo Sheets,Office Supplies,4,16.0,8.32,64.0,55.68
112355,2021-03-17 00:00:00,Xerox 1957,Office Supplies,2,12.96,6.609600000000001,25.92,19.3104
112356,2021-03-17 00:00:00,Xerox 1909,Office Supplies,6,126.624,85.4712,759.7439999999999,674.2728
112357,2021-03-18 00:00:00,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Furniture,10,1198.33,1127.84,11983.3,10855.46
112358,2021-03-18 00:00:00,"Dana Fluorescent Magnifying Lamp, White, 36""",Furniture,3,122.352,107.058,367.05600000000004,259.99800000000005
112359,2021-03-18 00:00:00,"Executive Impressions 13"" Clairmont Wall Clock",Furniture,2,30.768,22.6914,61.536,38.8446
112360,2021-03-18 00:00:00,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,2,111.0,96.57,222.0,125.43
112361,2021-03-18 00:00:00,Avery Fluorescent Highlighter Four-Color Set,Office Supplies,3,8.016,7.014,24.048000000000002,17.034000000000002
112362,2021-03-18 00:00:00,Staples,Office Supplies,3,18.936,13.0185,56.808,43.789500000000004
112363,2021-03-18 00:00:00,Xerox 195,Office Supplies,4,21.376,13.894400000000001,85.504,71.6096
112364,2021-03-18 00:00:00,Tennsco 6- and 18-Compartment Lockers,Office Supplies,7,1856.19,1522.0758,12993.33,11471.2542
112365,2021-03-18 00:00:00,Swingline SM12-08 MicroCut Jam Free Shredder,Technology,4,1279.968,863.9784000000001,5119.872,4255.8936
112366,2021-03-18 00:00:00,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,6,22638.48,24449.558399999998,135830.88,111381.32160000001
112367,2021-03-18 00:00:00,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,4,821.3,837.726,3285.2,2447.4739999999997
112368,2021-03-19 00:00:00,Document Clip Frames,Furniture,3,20.016,14.511599999999998,60.047999999999995,45.5364
112369,2021-03-19 00:00:00,Eldon Wave Desk Accessories,Furniture,3,4.992,3.6192,14.975999999999999,11.3568
112370,2021-03-19 00:00:00,"Avery Flip-Chart Easel Binder, Black",Office Supplies,5,33.57,59.307,167.85,108.54299999999999
112371,2021-03-19 00:00:00,Avery 501,Office Supplies,4,11.808,7.8228,47.232,39.4092
112372,2021-03-19 00:00:00,Crate-A-Files,Office Supplies,3,26.16,24.198,78.48,54.282000000000004
112373,2021-03-19 00:00:00,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,2,170.24,117.04,340.48,223.44
112374,2021-03-19 00:00:00,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,3,323.976,295.6281,971.928,676.2999
112375,2021-03-21 00:00:00,Global Highback Leather Tilter in Burgundy,Furniture,3,218.376,229.2948,655.128,425.83320000000003
112376,2021-03-21 00:00:00,DAX Wood Document Frame,Furniture,3,32.952,26.3616,98.856,72.4944
112377,2021-03-21 00:00:00,American Pencil,Office Supplies,4,9.32,6.6172,37.28,30.6628
112378,2021-03-21 00:00:00,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,3,6.048,4.4604,18.144,13.683599999999998
112379,2021-03-21 00:00:00,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,2,7.408,6.2042,14.816,8.6118
112380,2021-03-21 00:00:00,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,3,122.94,63.928799999999995,368.82,304.8912
112381,2021-03-21 00:00:00,Avery 492,Office Supplies,5,14.4,7.776000000000001,72.0,64.224
112382,2021-03-21 00:00:00,Avery 505,Office Supplies,5,59.2,37.0,296.0,259.0
112383,2021-03-21 00:00:00,Xerox 1919,Office Supplies,3,122.97,62.7147,368.90999999999997,306.1953
112384,2021-03-21 00:00:00,Tennsco Commercial Shelving,Office Supplies,1,16.272,20.136599999999998,16.272,-3.8645999999999994
112385,2021-03-21 00:00:00,Samsung Galaxy S4 Active,Technology,7,3499.93,2589.9482,24499.51,21909.5618
112386,2021-03-22 00:00:00,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,3,314.352,349.71659999999997,943.0559999999999,593.3394
112387,2021-03-22 00:00:00,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,2,16.28,9.768,32.56,22.792
112388,2021-03-22 00:00:00,GBC Prestige Therm-A-Bind Covers,Office Supplies,5,51.465,90.92150000000001,257.32500000000005,166.40350000000004
112389,2021-03-22 00:00:00,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Office Supplies,4,7.644,13.5044,30.576,17.0716
112390,2021-03-22 00:00:00,Xerox 1951,Office Supplies,3,74.352,51.117000000000004,223.056,171.93900000000002
112391,2021-03-23 00:00:00,Avery 476,Office Supplies,3,9.912,6.690600000000001,29.736000000000004,23.045400000000004
112392,2021-03-23 00:00:00,Economy Rollaway Files,Office Supplies,2,330.4,244.49599999999998,660.8,416.304
112393,2021-03-23 00:00:00,Ooma Telo VoIP Home Phone System,Technology,6,604.752,566.9549999999999,3628.5119999999997,3061.557
112394,2021-03-24 00:00:00,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,2,40.48,25.907199999999996,80.96,55.0528
112395,2021-03-24 00:00:00,Xerox 190,Office Supplies,5,24.9,13.197,124.5,111.303
112396,2021-03-25 00:00:00,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Furniture,7,366.786,301.5796,2567.502,2265.9224
112397,2021-03-25 00:00:00,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,6,25.44,15.518400000000002,152.64000000000001,137.1216
112398,2021-03-25 00:00:00,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,2,14.88,11.16,29.76,18.6
112399,2021-03-25 00:00:00,Newell 35,Office Supplies,2,6.56,4.6575999999999995,13.12,8.462399999999999
112400,2021-03-25 00:00:00,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,4,45.48,29.561999999999998,181.92,152.358
112401,2021-03-26 00:00:00,Newell 308,Office Supplies,2,3.36,2.52,6.72,4.199999999999999
112402,2021-03-26 00:00:00,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,4,27.936,18.5076,111.744,93.2364
112403,2021-03-26 00:00:00,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,5,18.75,9.75,93.75,84.0
112404,2021-03-26 00:00:00,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,3,66.3,57.681,198.89999999999998,141.219
112405,2021-03-26 00:00:00,Griffin GC17055 Auxiliary Audio Cable,Technology,2,28.784,25.9056,57.568,31.662399999999998
112406,2021-03-28 00:00:00,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,Furniture,1,330.588,473.8428,330.588,-143.2548
112407,2021-03-28 00:00:00,Hon 94000 Series Round Tables,Furniture,4,1184.72,1078.0952,4738.88,3660.7848000000004
112408,2021-03-28 00:00:00,Poly String Tie Envelopes,Office Supplies,3,6.12,3.2436000000000003,18.36,15.116399999999999
112409,2021-03-28 00:00:00,AT&T TR1909W,Technology,3,302.376,279.6978,907.1279999999999,627.4302
112410,2021-03-29 00:00:00,Bush Advantage Collection Racetrack Conference Table,Furniture,3,890.841,1043.5566,2672.523,1628.9664000000002
112411,2021-03-30 00:00:00,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,2,205.666,217.764,411.332,193.56799999999998
112412,2021-03-30 00:00:00,"Global Stack Chair without Arms, Black",Furniture,7,127.302,136.395,891.114,754.719
112413,2021-03-30 00:00:00,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,5,10.5,7.5600000000000005,52.5,44.94
112414,2021-03-30 00:00:00,Peel-Off China Markers,Office Supplies,5,49.65,28.796999999999997,248.25,219.453
112415,2021-03-30 00:00:00,Airmail Envelopes,Office Supplies,5,335.72,222.41450000000003,1678.6000000000001,1456.1855
112416,2021-03-30 00:00:00,Avery 490,Office Supplies,3,44.4,22.2,133.2,110.99999999999999
112417,2021-03-30 00:00:00,Space Solutions Commercial Steel Shelving,Office Supplies,2,129.3,122.83500000000001,258.6,135.76500000000001
112418,2021-03-30 00:00:00,Sterilite Show Offs Storage Containers,Office Supplies,3,15.84,15.84,47.519999999999996,31.679999999999996
112419,2021-03-30 00:00:00,Innergie mMini Combo Duo USB Travel Charging Kit,Technology,7,251.944,163.7636,1763.608,1599.8444
112420,2021-03-31 00:00:00,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,7,1125.488,1027.0078,7878.416,6851.4082
112421,2021-03-31 00:00:00,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,2,52.98,38.145599999999995,105.96,67.8144
112422,2021-03-31 00:00:00,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,2,4.032,2.9736000000000002,8.064,5.0904
112423,2021-03-31 00:00:00,Avery Hole Reinforcements,Office Supplies,1,1.869,3.1773,1.869,-1.3082999999999998
112424,2021-03-31 00:00:00,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,5,12.645,22.761,63.224999999999994,40.464
112425,2021-03-31 00:00:00,Fellowes Black Plastic Comb Bindings,Office Supplies,7,8.134,21.9618,56.938,34.976200000000006
112426,2021-03-31 00:00:00,Avery Round Ring Poly Binders,Office Supplies,1,0.852,1.4484,0.852,-0.5963999999999999
112427,2021-03-31 00:00:00,GBC DocuBind 200 Manual Binding Machine,Office Supplies,2,673.568,420.98,1347.136,926.156
112428,2021-03-31 00:00:00,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Technology,2,79.984,65.98679999999999,159.968,93.9812
112429,2021-04-01 00:00:00,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Office Supplies,4,17.088,11.534400000000002,68.352,56.8176
112430,2021-04-01 00:00:00,Zipper Ring Binder Pockets,Office Supplies,2,6.24,3.1824000000000003,12.48,9.2976
112431,2021-04-01 00:00:00,Avery 490,Office Supplies,2,29.6,14.8,59.2,44.400000000000006
112432,2021-04-01 00:00:00,Rogers Profile Extra Capacity Storage Tub,Office Supplies,4,66.96,64.2816,267.84,203.55839999999998
112433,2021-04-02 00:00:00,Luxo Adjustable Task Clamp Lamp,Furniture,2,177.68,131.4832,355.36,223.8768
112434,2021-04-02 00:00:00,Euro-Pro Shark Turbo Vacuum,Office Supplies,5,154.9,114.626,774.5,659.874
112435,2021-04-02 00:00:00,Xerox 1947,Office Supplies,7,33.488,23.023,234.416,211.393
112436,2021-04-02 00:00:00,Xerox 1898,Office Supplies,5,26.72,17.368,133.6,116.232
112437,2021-04-02 00:00:00,Xerox 1990,Office Supplies,3,15.84,8.712,47.519999999999996,38.80799999999999
112438,2021-04-02 00:00:00,Motorola Droid Maxx,Technology,7,1049.93,755.9496000000001,7349.51,6593.5604
112439,2021-04-03 00:00:00,Staple envelope,Office Supplies,2,11.16,5.58,22.32,16.740000000000002
112440,2021-04-03 00:00:00,Logitech G600 MMO Gaming Mouse,Technology,2,159.98,102.38719999999999,319.96,217.57279999999997
112441,2021-04-03 00:00:00,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,3,62.31,39.8784,186.93,147.0516
112442,2021-04-04 00:00:00,Advantus Panel Wall Acrylic Frame,Furniture,1,5.47,3.1178999999999997,5.47,2.3521
112443,2021-04-04 00:00:00,Newell 319,Office Supplies,4,79.36,55.552,317.44,261.888
112444,2021-04-04 00:00:00,Avery Non-Stick Binders,Office Supplies,2,7.184,4.939,14.368,9.429
112445,2021-04-04 00:00:00,Avery 518,Office Supplies,6,18.9,9.828,113.39999999999999,103.57199999999999
112446,2021-04-04 00:00:00,Xerox 1966,Office Supplies,2,12.96,6.609600000000001,25.92,19.3104
112447,2021-04-04 00:00:00,Xerox 209,Office Supplies,3,19.44,10.1088,58.32000000000001,48.211200000000005
112448,2021-04-04 00:00:00,Safco Commercial Shelving,Office Supplies,5,232.55,223.24800000000002,1162.75,939.502
112449,2021-04-04 00:00:00,Logitech Wireless Marathon Mouse M705,Technology,2,99.98,56.988600000000005,199.96,142.97140000000002
112450,2021-04-05 00:00:00,Newell 321,Office Supplies,7,22.96,16.3016,160.72,144.4184
112451,2021-04-05 00:00:00,Stanley Contemporary Battery Pencil Sharpeners,Office Supplies,2,26.7,19.224,53.4,34.176
112452,2021-04-05 00:00:00,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Office Supplies,3,13.89,9.3063,41.67,32.3637
112453,2021-04-05 00:00:00,Crayola Colored Pencils,Office Supplies,7,22.96,15.3832,160.72,145.3368
112454,2021-04-05 00:00:00,Ibico Standard Transparent Covers,Office Supplies,7,115.36,58.8336,807.52,748.6863999999999
112455,2021-04-05 00:00:00,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,5,40.2,22.110000000000003,201.0,178.89
112456,2021-04-05 00:00:00,Xerox 1957,Office Supplies,2,12.96,6.609600000000001,25.92,19.3104
112457,2021-04-05 00:00:00,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,1,55.48,28.849599999999995,55.48,26.6304
112458,2021-04-05 00:00:00,Space Solutions HD Industrial Steel Shelving.,Office Supplies,6,689.82,669.1254,4138.92,3469.7946
112459,2021-04-05 00:00:00,Adjustable Personal File Tote,Office Supplies,4,52.096,48.18879999999999,208.384,160.1952
112460,2021-04-05 00:00:00,"Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,4,49.632,45.9096,198.528,152.6184
112461,2021-04-05 00:00:00,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,5,4164.05,4080.7690000000002,20820.25,16739.481
112462,2021-04-05 00:00:00,AT&T CL82213,Technology,1,28.99,20.5829,28.99,8.4071
112463,2021-04-06 00:00:00,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,2,91.96,76.32679999999999,183.92,107.5932
112464,2021-04-06 00:00:00,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,7,33.11,20.1971,231.76999999999998,211.57289999999998
112465,2021-04-06 00:00:00,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,3,653.55,542.4465,1960.6499999999999,1418.2034999999998
112466,2021-04-06 00:00:00,KI Adjustable-Height Table,Furniture,3,154.764,190.87560000000002,464.29200000000003,273.4164
112467,2021-04-06 00:00:00,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,3,70.95,52.503,212.85000000000002,160.34700000000004
112468,2021-04-06 00:00:00,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Office Supplies,2,65.568,41.7996,131.136,89.3364
112469,2021-04-06 00:00:00,Large Capacity Hanging Post Binders,Office Supplies,6,44.91,80.838,269.46,188.62199999999999
112470,2021-04-06 00:00:00,Xerox 194,Office Supplies,1,55.48,28.849599999999995,55.48,26.6304
112471,2021-04-06 00:00:00,Xerox 211,Office Supplies,3,19.44,10.1088,58.32000000000001,48.211200000000005
112472,2021-04-06 00:00:00,Martin-Yale Premier Letter Opener,Office Supplies,1,10.304,12.4936,10.304,-2.1896000000000004
112473,2021-04-06 00:00:00,Kingston Digital DataTraveler 32GB USB 2.0,Technology,2,33.9,31.866,67.8,35.934
112474,2021-04-06 00:00:00,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,Technology,3,299.97,167.98320000000004,899.9100000000001,731.9268000000001
112475,2021-04-06 00:00:00,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,2,116.784,94.887,233.568,138.681
112476,2021-04-07 00:00:00,"Stacking Tray, Side-Loading, Legal, Smoke",Furniture,2,8.96,6.182400000000001,17.92,11.7376
112477,2021-04-07 00:00:00,Xerox 1945,Office Supplies,3,122.97,62.7147,368.90999999999997,306.1953
112478,2021-04-07 00:00:00,Xerox 226,Office Supplies,9,58.32,30.3264,524.88,494.5536
112479,2021-04-07 00:00:00,AT&T TR1909W,Technology,5,629.95,466.163,3149.75,2683.587
112480,2021-04-07 00:00:00,RCA Visys Integrated PBX 8-Line Router,Technology,3,200.97,150.7275,602.91,452.1825
112481,2021-04-08 00:00:00,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,8,1215.92,899.7808,9727.36,8827.5792
112482,2021-04-08 00:00:00,Bevis 36 x 72 Conference Tables,Furniture,1,99.592,97.1022,99.592,2.4898000000000025
112483,2021-04-08 00:00:00,Riverside Furniture Stanwyck Manor Table Series,Furniture,1,172.11,266.7705,172.11,-94.66050000000001
112484,2021-04-08 00:00:00,Binder Clips by OIC,Office Supplies,2,2.368,1.5392,4.736,3.1967999999999996
112485,2021-04-08 00:00:00,"Alliance Super-Size Bands, Assorted Sizes",Office Supplies,8,49.792,61.6176,398.336,336.71840000000003
112486,2021-04-08 00:00:00,Things To Do Today Spiral Book,Office Supplies,3,19.008,12.1176,57.024,44.906400000000005
112487,2021-04-08 00:00:00,Logitech Wireless Headset h800,Technology,4,399.96,259.974,1599.84,1339.866
112488,2021-04-11 00:00:00,GBC Personal VeloBind Strips,Office Supplies,1,9.584,6.2296,9.584,3.3544
112489,2021-04-11 00:00:00,"Acco Banker's Clasps, 5 3/4""-Long",Office Supplies,3,6.912,4.5792,20.736,16.1568
112490,2021-04-11 00:00:00,Xerox 224,Office Supplies,2,10.368,6.7392,20.736,13.9968
112491,2021-04-11 00:00:00,Eldon Simplefile Box Office,Office Supplies,7,87.08,62.697599999999994,609.56,546.8624
112492,2021-04-11 00:00:00,Logitech Wireless Anywhere Mouse MX for PC and Mac,Technology,7,335.944,293.951,2351.608,2057.657
112493,2021-04-11 00:00:00,Logitech Wireless Gaming Headset G930,Technology,3,383.976,302.3811,1151.9279999999999,849.5468999999998
112494,2021-04-11 00:00:00,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Technology,6,217.44,126.1152,1304.6399999999999,1178.5248
112495,2021-04-11 00:00:00,AT&T SB67148 SynJ,Technology,2,105.584,96.3454,211.168,114.82260000000001
112496,2021-04-11 00:00:00,Jawbone JAMBOX Wireless Bluetooth Speaker,Technology,6,758.352,492.92879999999997,4550.112,4057.1832
112497,2021-04-12 00:00:00,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,3,308.499,326.646,925.4970000000001,598.8510000000001
112498,2021-04-12 00:00:00,Prismacolor Color Pencil Set,Office Supplies,2,39.68,23.4112,79.36,55.9488
112499,2021-04-12 00:00:00,Recycled Pressboard Report Cover with Reinforced Top Hinge,Office Supplies,7,18.088,11.531100000000002,126.61600000000001,115.0849
112500,2021-04-12 00:00:00,Xerox 213,Office Supplies,5,32.4,16.848,162.0,145.152
112501,2021-04-12 00:00:00,AT&T 1080 Corded phone,Technology,4,438.368,400.0108,1753.472,1353.4612
112502,2021-04-12 00:00:00,Pyle PMP37LED,Technology,14,1075.088,981.0178,15051.232,14070.2142
112503,2021-04-13 00:00:00,Newell 314,Office Supplies,4,17.856,16.740000000000002,71.424,54.684000000000005
112504,2021-04-13 00:00:00,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,10,509.97,917.946,5099.700000000001,4181.754000000001
112505,2021-04-13 00:00:00,Staples,Office Supplies,13,30.992,20.919600000000003,402.896,381.9764
112506,2021-04-13 00:00:00,Avery 479,Office Supplies,3,7.83,4.2282,23.490000000000002,19.2618
112507,2021-04-13 00:00:00,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Technology,12,71.928,63.5364,863.136,799.5996
112508,2021-04-15 00:00:00,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,4,187.76,110.77839999999999,751.04,640.2615999999999
112509,2021-04-15 00:00:00,Belkin F9G930V10-GRY 9 Outlet Surge,Office Supplies,2,106.96,75.9416,213.92,137.9784
112510,2021-04-16 00:00:00,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,6,39.072,29.304000000000002,234.43200000000002,205.12800000000001
112511,2021-04-18 00:00:00,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,3,317.058,335.1756,951.174,615.9984
112512,2021-04-18 00:00:00,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,5,10.75,7.202500000000001,53.75,46.5475
112513,2021-04-18 00:00:00,Prang Dustless Chalk Sticks,Office Supplies,2,2.688,1.6800000000000002,5.376,3.696
112514,2021-04-18 00:00:00,Newell 351,Office Supplies,4,13.12,9.315199999999999,52.48,43.1648
112515,2021-04-18 00:00:00,Cameo Buff Policy Envelopes,Office Supplies,3,149.352,98.9457,448.05600000000004,349.11030000000005
